time,A_phi_r,A_phi_l,A_trq_r,A_trq_l,A_dist,B_phi_r,B_phi_l,B_trq_r,B_trq_l,B_dist,C_phi_r,C_phi_l,C_trq_r,C_trq_l,C_dist,D_phi_r,D_phi_l,D_trq_r,D_trq_l,D_dist,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w,vel_x,vel_y,vel_z,vel_rx,vel_ry,vel_rz,acc_x,acc_y,acc_z
1.122,0.198841,0.120969,4.38509,-4.44019,0.114744,0.493172,0.441708,-0.121765,0.144989,0.114423,0.117432,0.0659704,4.29417,-4.51328,0.114192,0.438174,0.360299,-0.107112,0.129581,0.114502,-0.0300009,6.12858e-08,0.115403,0.000985888,-0.000295544,-3.01703e-05,0.999999,0.000619863,-1.8396e-06,0.0280573,-0.0212992,-0.0496485,-0.00111188,0.0151837,0.0190924,-0.218018
1.123,0.201021,0.122294,4.38209,-4.45056,0.11478,0.498577,0.446549,-0.12105,0.144181,0.114463,0.118719,0.0666934,4.30028,-4.53065,0.114211,0.442977,0.364248,-0.107955,0.130422,0.114518,-0.0300009,6.12603e-08,0.11543,0.000974329,-0.000320939,-3.07577e-05,0.999999,0.000629433,-1.66359e-06,0.0278567,-0.0231159,-0.0507924,-0.00111791,0.0157372,0.0189021,-0.200647
1.124,0.203202,0.123621,4.39269,-4.47287,0.114816,0.503986,0.451394,-0.121064,0.145145,0.114503,0.120007,0.067417,4.34448,-4.56919,0.114231,0.447782,0.3682,-0.108007,0.131774,0.114533,-0.0300009,6.12346e-08,0.115456,0.000961707,-0.000346763,-3.13498e-05,0.999999,0.000638787,-1.46114e-06,0.027723,-0.0252437,-0.0516499,-0.00112584,0.0160645,0.0188147,-0.133711
1.125,0.205384,0.124949,4.41695,-4.50668,0.114852,0.5094,0.456242,-0.120243,0.142662,0.114543,0.121296,0.0681411,4.3535,-4.58822,0.11425,0.452592,0.372154,-0.11153,0.133335,0.114548,-0.0300009,6.12085e-08,0.115482,0.000948574,-0.000373121,-3.19456e-05,0.999999,0.000648492,-1.31468e-06,0.0276388,-0.0262647,-0.0527175,-0.00113189,0.0169619,0.0185984,-0.0843033
1.126,0.207568,0.126278,4.43161,-4.53221,0.114888,0.514816,0.461094,-0.122427,0.147545,0.114584,0.122586,0.0688657,4.43851,-4.65058,0.114269,0.457405,0.376112,-0.108037,0.133798,0.114563,-0.0300009,6.11821e-08,0.115508,0.000933993,-0.000399684,-3.25471e-05,0.999999,0.000657537,-1.05143e-06,0.0276631,-0.0291605,-0.0531286,-0.0011417,0.0169054,0.0186345,0.0243443
1.127,0.209754,0.127607,4.43474,-4.55039,0.114924,0.520237,0.465949,-0.121931,0.147055,0.114625,0.123877,0.0695908,4.44753,-4.65699,0.114289,0.462221,0.380072,-0.109045,0.134172,0.114577,-0.0300009,6.11555e-08,0.115535,0.0009181,-0.000426465,-3.3153e-05,0.999999,0.000666922,-7.90464e-07,0.0277098,-0.0317847,-0.0535629,-0.00114907,0.0177918,0.0183606,0.0466274
1.128,0.211941,0.128938,4.3573,-4.49377,0.11496,0.525661,0.470807,-0.116754,0.136476,0.114666,0.125169,0.0703163,4.27264,-4.53802,0.114308,0.46704,0.384035,-0.114484,0.133099,0.114591,-0.0300009,6.11286e-08,0.115561,0.000902489,-0.000453913,-3.37592e-05,0.999999,0.000676627,-7.28258e-07,0.027514,-0.0312205,-0.0548995,-0.00114866,0.0184329,0.0174166,-0.195811
1.129,0.214129,0.130269,4.32817,-4.47532,0.114995,0.531089,0.475668,-0.119115,0.142013,0.114707,0.126461,0.0710424,4.33268,-4.57605,0.114327,0.471863,0.388,-0.107851,0.132072,0.114605,-0.0300009,6.11015e-08,0.115586,0.000885764,-0.000481565,-3.43704e-05,0.999999,0.000685271,-4.86488e-07,0.0273535,-0.0334487,-0.0553063,-0.00115719,0.0179366,0.017337,-0.160532
1.13,0.216319,0.131601,5.00008,-5.11498,0.11503,0.53652,0.480533,-0.162248,0.211921,0.114751,0.127754,0.0717689,5.39181,-5.72458,0.114351,0.476688,0.391968,-0.0754885,0.134942,0.11462,-0.0300009,6.1074e-08,0.115614,0.000857059,-0.000506742,-3.49877e-05,1,0.000701902,1.28327e-06,0.0291124,-0.0574087,-0.0503574,-0.00116242,0.0283548,0.0216013,1.75886
1.131,0.21851,0.132934,4.37605,-4.59586,0.115067,0.541955,0.4854,-0.101923,0.101478,0.114794,0.129048,0.0724959,3.87805,-4.20386,0.114371,0.481517,0.395939,-0.149399,0.133366,0.114633,-0.0300009,6.10463e-08,0.115641,0.000836144,-0.000535069,-3.56052e-05,1,0.000705641,3.71908e-07,0.0285722,-0.0418292,-0.0566562,-0.00116524,0.0136583,0.0145913,-0.540231
1.132,0.220703,0.134268,3.82247,-3.89342,0.115103,0.547393,0.49027,0.0570254,0.0921062,0.114832,0.130343,0.0732233,4.10481,-4.25952,0.114393,0.486348,0.399911,1.15703,-0.95162,0.114655,-0.0300009,6.10183e-08,0.115669,0.000831636,-0.000554671,-3.62942e-05,0.999999,0.000728726,-1.7828e-06,0.029357,-0.00901581,-0.0392043,-0.00134048,0.0348378,0.0154701,0.784785
1.133,0.222896,0.135603,3.84764,-3.99342,0.115138,0.552834,0.495144,-0.0878222,0.124195,0.114868,0.131639,0.0739511,3.92527,-4.2116,0.114415,0.491182,0.403886,-0.00401739,-0.0617287,0.114675,-0.0300009,6.099e-08,0.115696,0.000827388,-0.000572957,-3.69212e-05,0.999999,0.000719824,-1.92084e-06,0.0284544,-0.00849427,-0.0365745,-0.00121876,0.00130501,0.0146014,-0.902635
1.134,0.225091,0.136938,4.03504,-4.20498,0.115172,0.558278,0.500019,-0.111096,0.143886,0.114904,0.132935,0.0746793,4.21593,-4.38532,0.114437,0.496019,0.407863,-0.0576074,0.0736869,0.114695,-0.0300009,6.09616e-08,0.115723,0.000820195,-0.000590338,-3.75526e-05,0.999999,0.000726402,-1.45984e-06,0.0279143,-0.0143858,-0.0347626,-0.00122583,0.017522,0.0156681,-0.54009
1.135,0.227287,0.138274,4.5476,-4.73351,0.115204,0.563725,0.504898,-0.144191,0.193912,0.114942,0.134232,0.0754079,4.91911,-5.28573,0.114463,0.500859,0.411843,-0.0560591,0.110335,0.114715,-0.0300009,6.09328e-08,0.11575,0.000802373,-0.000605257,-3.81856e-05,0.999999,0.000744892,2.18932e-07,0.0287444,-0.0356429,-0.0298406,-0.00122046,0.0313685,0.0187549,0.830042
1.136,0.229485,0.139611,4.07641,-4.3567,0.115237,0.569174,0.509779,-0.096822,0.0989151,0.114978,0.13553,0.0761369,3.69145,-3.99105,0.114485,0.505701,0.415824,-0.137479,0.127123,0.114733,-0.0300009,6.09038e-08,0.115776,0.000791151,-0.000622803,-3.88246e-05,0.999999,0.00074939,-6.78409e-07,0.0277104,-0.0224444,-0.0350941,-0.00123634,0.0154297,0.0129899,-1.03408
1.137,0.231683,0.140948,4.01388,-4.27357,0.115269,0.574627,0.514662,-0.110521,0.114335,0.115014,0.136828,0.0768662,3.89377,-4.12991,0.114506,0.510545,0.419808,-0.113865,0.124844,0.114751,-0.0300009,6.08745e-08,0.115801,0.00078156,-0.000641457,-3.94694e-05,0.999999,0.000756909,-8.84974e-07,0.0268158,-0.019181,-0.0373099,-0.00124811,0.0189559,0.0137305,-0.894573
1.138,0.233883,0.142286,4.00419,-4.26323,0.115301,0.580082,0.519548,-0.109637,0.122479,0.115049,0.138127,0.0775959,3.993,-4.23557,0.114526,0.515392,0.423793,-0.108161,0.126339,0.114768,-0.0300009,6.0845e-08,0.115826,0.000772329,-0.000660603,-4.01181e-05,0.999999,0.00076672,-8.8578e-07,0.02602,-0.0184611,-0.0382934,-0.00125566,0.0217204,0.0139243,-0.795825
1.139,0.236083,0.143625,4.08356,-4.34831,0.115333,0.58554,0.524437,-0.112628,0.130658,0.115084,0.139427,0.078326,4.16537,-4.36401,0.114545,0.520241,0.42778,-0.105618,0.128271,0.114784,-0.0300009,6.08152e-08,0.11585,0.000762368,-0.000679857,-4.07753e-05,0.999999,0.000776802,-7.07146e-07,0.0254914,-0.0199218,-0.0385109,-0.00127139,0.0227014,0.0143316,-0.528614
1.14,0.238285,0.144964,4.26151,-4.49557,0.115364,0.591,0.529327,-0.119682,0.135194,0.115119,0.140727,0.0790564,4.32491,-4.48667,0.114564,0.525092,0.431769,-0.108882,0.128219,0.1148,-0.0300009,6.07852e-08,0.115874,0.000751419,-0.000699429,-4.144e-05,0.999999,0.000787188,-4.73467e-07,0.0253198,-0.0218976,-0.0391447,-0.00128473,0.0238677,0.0147199,-0.171692
1.141,0.240487,0.146304,4.28024,-4.52285,0.115396,0.596463,0.53422,-0.119414,0.135731,0.115154,0.142028,0.0797871,4.35758,-4.51287,0.114584,0.529946,0.43576,-0.109864,0.128849,0.114815,-0.0300009,6.0755e-08,0.115898,0.000739524,-0.00071929,-4.21093e-05,0.999999,0.000796864,-2.46379e-07,0.0252089,-0.0237898,-0.0397237,-0.0012921,0.0236287,0.0145739,-0.110908
1.142,0.242691,0.147645,4.27778,-4.52664,0.115427,0.601928,0.539115,-0.119472,0.136457,0.115189,0.143329,0.0805182,4.37717,-4.52261,0.114603,0.534802,0.439753,-0.10912,0.12871,0.11483,-0.0300009,6.07245e-08,0.115921,0.000726489,-0.000739361,-4.27828e-05,0.999999,0.000806102,2.02348e-08,0.0251211,-0.0260689,-0.0401442,-0.0012985,0.0236133,0.0143941,-0.0878386
1.143,0.244895,0.148986,4.31522,-4.56886,0.115458,0.607395,0.544011,-0.120731,0.138337,0.115225,0.144631,0.0812495,4.44999,-4.56418,0.114622,0.539659,0.443747,-0.109306,0.1295,0.114845,-0.0300009,6.06938e-08,0.115945,0.000712075,-0.000759554,-4.34617e-05,0.999999,0.000815361,3.40395e-07,0.0251523,-0.0288261,-0.0403888,-0.00130725,0.0242083,0.014337,0.0312042
1.144,0.2471,0.150327,4.32155,-4.58385,0.115489,0.612865,0.54891,-0.120687,0.136301,0.115261,0.145933,0.0819812,4.43615,-4.54438,0.114642,0.544519,0.447743,-0.111129,0.128824,0.11486,-0.0300009,6.06629e-08,0.115969,0.000696634,-0.000780031,-4.41446e-05,0.999999,0.000824651,6.10487e-07,0.0251831,-0.0308814,-0.0409567,-0.00131314,0.0246414,0.0139823,0.0307125
1.145,0.249306,0.151669,4.29734,-4.56574,0.11552,0.618337,0.553811,-0.119261,0.132621,0.115297,0.147236,0.0827131,4.38618,-4.50255,0.114661,0.549381,0.451741,-0.112946,0.128139,0.114874,-0.0300009,6.06317e-08,0.115993,0.000680675,-0.000800943,-4.48297e-05,0.999999,0.000833721,7.96038e-07,0.0251444,-0.0319174,-0.0418251,-0.00131614,0.0247217,0.0134892,-0.0387259
1.146,0.251514,0.153012,4.41859,-4.64968,0.115551,0.623811,0.558714,-0.120848,0.133266,0.115333,0.14854,0.0834453,4.53753,-4.6117,0.114681,0.554244,0.45574,-0.117902,0.132466,0.114888,-0.0300009,6.06003e-08,0.116017,0.000664535,-0.000822272,-4.55183e-05,0.999999,0.000842882,9.2813e-07,0.0253896,-0.0322795,-0.0426605,-0.00132234,0.0256965,0.0134978,0.245203
1.147,0.253721,0.154355,4.37536,-4.60943,0.115583,0.629287,0.563618,-0.118903,0.131212,0.11537,0.149844,0.0841778,4.4924,-4.57272,0.1147,0.559109,0.459741,-0.117428,0.132082,0.114902,-0.0300009,6.05687e-08,0.116041,0.0006484,-0.000844035,-4.62089e-05,0.999999,0.000851519,1.01934e-06,0.0255435,-0.0322699,-0.0435284,-0.00132577,0.0254562,0.0130139,0.15385
1.148,0.25593,0.155699,4.33352,-4.56961,0.115615,0.634765,0.568525,-0.117162,0.129374,0.115407,0.151148,0.0849106,4.45502,-4.53998,0.114719,0.563976,0.463743,-0.116928,0.131598,0.114917,-0.0300009,6.05369e-08,0.116065,0.000632383,-0.000866209,-4.69017e-05,0.999999,0.000860179,1.08879e-06,0.0256186,-0.0320328,-0.0443504,-0.00132984,0.0257847,0.0125734,0.0750651
1.149,0.258139,0.157043,4.32911,-4.56714,0.115647,0.640244,0.573433,-0.117863,0.132208,0.115444,0.152453,0.0856436,4.50655,-4.56381,0.114739,0.568845,0.467746,-0.114087,0.131612,0.114931,-0.0300009,6.05048e-08,0.116089,0.000615839,-0.000888558,-4.75993e-05,0.999999,0.000868823,1.28009e-06,0.0257426,-0.0330866,-0.0447003,-0.00133812,0.0262978,0.0124283,0.12389
1.15,0.26035,0.158388,4.2513,-4.47456,0.115679,0.645726,0.578342,-0.0829594,0.12669,0.115481,0.153758,0.0863768,4.52086,-4.54022,0.114759,0.573716,0.471751,0.123068,-0.0725773,0.114946,-0.0300009,6.04726e-08,0.116114,0.000601989,-0.000909109,-4.83174e-05,0.999999,0.000882387,8.69001e-07,0.0261487,-0.0276984,-0.0411055,-0.00138643,0.0321377,0.0118912,0.406075
1.151,0.262561,0.159733,4.35579,-4.58965,0.115712,0.65121,0.583254,-0.113417,0.124461,0.115518,0.155064,0.0871104,4.49757,-4.54769,0.114779,0.578588,0.475757,-0.12301,0.110134,0.114962,-0.0300009,6.04401e-08,0.116139,0.000589193,-0.000930045,-4.90218e-05,0.999999,0.000887446,7.24464e-07,0.0263232,-0.0255922,-0.041873,-0.00136024,0.0236315,0.0116225,0.174495
1.152,0.264772,0.161078,4.24241,-4.50555,0.115744,0.656695,0.588166,-0.11717,0.131251,0.115555,0.15637,0.0878441,4.45143,-4.4902,0.114799,0.583461,0.479764,-0.110906,0.126515,0.114978,-0.0300009,6.04076e-08,0.116164,0.000575353,-0.000951051,-4.97293e-05,0.999999,0.000894687,9.94204e-07,0.02631,-0.0276801,-0.0420154,-0.00136459,0.0258744,0.0115445,-0.013255
1.153,0.266984,0.162424,4.16816,-4.45272,0.115776,0.662182,0.593081,-0.113691,0.130647,0.115592,0.157677,0.0885781,4.41076,-4.43589,0.114819,0.588336,0.483773,-0.107958,0.127879,0.114993,-0.0300009,6.03748e-08,0.116189,0.000560468,-0.000972013,-5.04415e-05,0.999999,0.000903145,1.283e-06,0.0261765,-0.0297681,-0.0419249,-0.00137194,0.0272686,0.0111373,-0.133531
1.154,0.269197,0.16377,4.30179,-4.5722,0.115809,0.667671,0.597997,-0.118037,0.125963,0.115629,0.158983,0.0893122,4.43547,-4.4572,0.114839,0.593213,0.487783,-0.11624,0.127027,0.115009,-0.0300009,6.03419e-08,0.116214,0.000545693,-0.000993596,-5.11594e-05,0.999999,0.000913542,1.35552e-06,0.0262292,-0.0295495,-0.0431694,-0.00138284,0.0299952,0.0108386,0.0526531
1.155,0.271411,0.165117,4.19833,-4.5018,0.115841,0.673161,0.602914,-0.116342,0.13133,0.115666,0.160291,0.0900466,4.46316,-4.44608,0.114859,0.598091,0.491794,-0.107499,0.126685,0.115024,-0.0300009,6.03088e-08,0.116238,0.000529565,-0.00101516,-5.18827e-05,0.999999,0.000921389,1.71195e-06,0.0261943,-0.0322553,-0.0431304,-0.00139092,0.0276934,0.0107113,-0.0349982
1.156,0.273625,0.166464,4.22423,-4.53426,0.115873,0.678653,0.607833,-0.113994,0.126518,0.115704,0.161598,0.0907812,4.45658,-4.42948,0.11488,0.60297,0.495806,-0.113599,0.128348,0.115038,-0.0300009,6.02756e-08,0.116263,0.000513266,-0.00103699,-5.26098e-05,0.999999,0.000930658,1.84432e-06,0.0261897,-0.0325965,-0.0436674,-0.00139813,0.0296048,0.0102,-0.00459281
1.157,0.27584,0.167811,4.08002,-4.41856,0.115905,0.684146,0.612753,-0.111905,0.128252,0.115741,0.162907,0.0915161,4.38226,-4.33962,0.1149,0.607851,0.499819,-0.105135,0.12535,0.115053,-0.0300009,6.02421e-08,0.116288,0.000495728,-0.00105872,-5.33406e-05,0.999999,0.000938201,2.193e-06,0.0259469,-0.0350762,-0.0434497,-0.00140294,0.0277999,0.00983598,-0.242813
1.158,0.278055,0.169159,4.05565,-4.40813,0.115937,0.689641,0.617674,-0.109419,0.121896,0.115778,0.164215,0.0922511,4.29817,-4.26705,0.114919,0.612733,0.503834,-0.109756,0.124455,0.115067,-0.0300009,6.02086e-08,0.116312,0.000478088,-0.00108069,-5.40743e-05,0.999999,0.000947335,2.31789e-06,0.0256033,-0.0352794,-0.0439475,-0.00140813,0.0295945,0.00917842,-0.343734
1.159,0.280271,0.170507,4.10266,-4.45824,0.115968,0.695137,0.622597,-0.109755,0.119777,0.115816,0.165524,0.0929862,4.34134,-4.30083,0.114938,0.617616,0.507849,-0.113349,0.126263,0.115081,-0.0300009,6.01749e-08,0.116336,0.000460836,-0.00110301,-5.48115e-05,0.999999,0.000956832,2.33413e-06,0.0253682,-0.0345028,-0.0446359,-0.00141582,0.0306188,0.0088434,-0.2351
1.16,0.282488,0.171856,4.14619,-4.50421,0.116,0.700634,0.62752,-0.11098,0.119777,0.115853,0.166833,0.0937216,4.38715,-4.33869,0.114957,0.6225,0.511865,-0.114674,0.127047,0.115094,-0.0300009,6.0141e-08,0.11636,0.00044404,-0.00112571,-5.55526e-05,0.999999,0.000966065,2.32909e-06,0.0252388,-0.0335915,-0.0454089,-0.00142415,0.0310275,0.00859431,-0.129487
1.161,0.284705,0.173204,4.06556,-4.44084,0.116031,0.706133,0.632445,-0.112453,0.12451,0.11589,0.168142,0.0944572,4.35837,-4.29637,0.114976,0.627386,0.515883,-0.105824,0.122695,0.115107,-0.0300009,6.0107e-08,0.116384,0.000426214,-0.00114849,-5.6298e-05,0.999999,0.000973788,2.64475e-06,0.0249903,-0.0356499,-0.0455752,-0.00143062,0.0296852,0.00846826,-0.248473
1.162,0.286923,0.174554,4.02798,-4.4209,0.116062,0.711633,0.637372,-0.110956,0.125685,0.115926,0.169452,0.0951929,4.36194,-4.27475,0.114995,0.632273,0.519901,-0.10396,0.122007,0.11512,-0.0300009,6.00729e-08,0.116407,0.000407073,-0.00117122,-5.70481e-05,0.999999,0.000981988,3.03935e-06,0.0247068,-0.0382808,-0.0454531,-0.00143685,0.0305144,0.00815266,-0.283615
1.163,0.289141,0.175903,4.03436,-4.44248,0.116092,0.717135,0.642299,-0.109941,0.122691,0.115963,0.170762,0.0959288,4.3501,-4.25296,0.115013,0.637161,0.52392,-0.106988,0.122249,0.115132,-0.0300009,6.00386e-08,0.11643,0.000387236,-0.00119407,-5.78022e-05,0.999999,0.000990902,3.30654e-06,0.0244279,-0.0396729,-0.0456964,-0.00144298,0.0316757,0.0076511,-0.278911
1.164,0.291359,0.177253,4.02946,-4.45183,0.116122,0.722637,0.647227,-0.107391,0.120331,0.116,0.172072,0.0966648,4.3683,-4.25939,0.115031,0.64205,0.52794,-0.109377,0.124882,0.115144,-0.0300009,6.00042e-08,0.116453,0.000367231,-0.001217,-5.85589e-05,0.999999,0.000999631,3.45397e-06,0.0241719,-0.0400104,-0.0458676,-0.0014479,0.0319823,0.0071668,-0.256108
1.165,0.293579,0.178603,3.99648,-4.43538,0.116152,0.728141,0.652157,-0.108398,0.119559,0.116036,0.173383,0.097401,4.31952,-4.21384,0.115049,0.64694,0.531961,-0.107195,0.122146,0.115155,-0.0300009,5.99696e-08,0.116475,0.000346821,-0.0012401,-5.9319e-05,0.999999,0.00100805,3.6551e-06,0.0238383,-0.0408178,-0.0462016,-0.00145353,0.0319192,0.00677676,-0.333618
1.166,0.295798,0.179953,4.07564,-4.52071,0.116182,0.733646,0.657087,-0.109551,0.121567,0.116072,0.174693,0.0981374,4.43375,-4.3128,0.115067,0.651831,0.535983,-0.109278,0.124892,0.115166,-0.0300009,5.99349e-08,0.116498,0.000325955,-0.00126326,-6.0083e-05,0.999999,0.00101753,3.87345e-06,0.0237273,-0.0417322,-0.0463267,-0.00146026,0.0339858,0.00654381,-0.111038
1.167,0.298018,0.181303,4.61734,-5.09287,0.11621,0.739152,0.662019,-0.144152,0.188624,0.116111,0.176004,0.0988739,5.54348,-5.33648,0.11509,0.656723,0.540005,-0.0709687,0.129752,0.115178,-0.0300009,5.99001e-08,0.116522,0.000292738,-0.00128332,-6.0865e-05,0.999999,0.00103327,6.92861e-06,0.0254388,-0.0664332,-0.0401278,-0.00146706,0.0453069,0.00980389,1.71137
1.168,0.300238,0.182654,3.9979,-4.55965,0.11624,0.744659,0.666951,-0.0918398,0.0923256,0.116149,0.177316,0.0996106,3.9736,-3.94719,0.11511,0.661616,0.544029,-0.138521,0.123591,0.11519,-0.0300009,5.9865e-08,0.116546,0.000266274,-0.00130572,-6.16338e-05,0.999999,0.00103504,5.52104e-06,0.0248151,-0.0529263,-0.0447948,-0.00145655,0.0257596,0.00348655,-0.62372
1.169,0.302459,0.184005,4.02715,-4.5405,0.11627,0.750167,0.671884,-0.105897,0.102901,0.116187,0.178627,0.100347,4.24075,-4.16582,0.115129,0.666509,0.548053,-0.120843,0.125156,0.115201,-0.0300009,5.98298e-08,0.116569,0.000242274,-0.00132903,-6.24014e-05,0.999999,0.00104211,5.03302e-06,0.0245094,-0.0479997,-0.0466321,-0.00146009,0.0323356,0.00411986,-0.305679
1.17,0.304681,0.185357,4.03224,-4.53258,0.1163,0.755676,0.676819,-0.106235,0.110672,0.116224,0.179939,0.101084,4.3285,-4.25723,0.115147,0.671404,0.552078,-0.114621,0.125514,0.115212,-0.0300009,5.97945e-08,0.116592,0.000219358,-0.00135277,-6.31703e-05,0.999999,0.00105016,4.87966e-06,0.0243035,-0.045831,-0.0474873,-0.00146539,0.0340381,0.00406278,-0.206011
1.171,0.306902,0.186708,3.96227,-4.46372,0.11633,0.761187,0.681754,-0.103542,0.1163,0.116262,0.181251,0.101821,4.34592,-4.28236,0.115166,0.6763,0.556103,-0.107457,0.125644,0.115223,-0.0300009,5.9759e-08,0.116614,0.000196334,-0.00137641,-6.39406e-05,0.999999,0.0010577,5.01608e-06,0.0240407,-0.0460468,-0.0472704,-0.00146787,0.0338171,0.00388794,-0.26286
1.172,0.309124,0.18806,3.89728,-4.41076,0.116359,0.766698,0.68669,-0.102312,0.118688,0.116298,0.182564,0.102559,4.30939,-4.25721,0.115184,0.681196,0.560129,-0.102463,0.123578,0.115234,-0.0300009,5.97234e-08,0.116637,0.000172475,-0.00139972,-6.4714e-05,0.999999,0.00106556,5.34097e-06,0.0236756,-0.0477176,-0.0466364,-0.00147203,0.0343043,0.00358558,-0.365202
1.173,0.311347,0.189412,3.90429,-4.43037,0.116387,0.77221,0.691627,-0.101996,0.117142,0.116335,0.183876,0.103296,4.29498,-4.24942,0.115202,0.686094,0.564156,-0.104087,0.12292,0.115244,-0.0300009,5.96877e-08,0.116659,0.000148096,-0.00142286,-6.54918e-05,0.999999,0.00107431,5.59609e-06,0.0233184,-0.0487577,-0.0462773,-0.00147931,0.0356452,0.00305785,-0.357211
1.174,0.313569,0.190764,3.90326,-4.44599,0.116416,0.777723,0.696564,-0.101073,0.117167,0.116371,0.185189,0.104033,4.31647,-4.27255,0.11522,0.690992,0.568184,-0.104116,0.124027,0.115254,-0.0300009,5.96518e-08,0.116681,0.000123195,-0.00144572,-6.62733e-05,0.999999,0.00108293,5.8523e-06,0.0229977,-0.0498011,-0.045731,-0.0014854,0.0360597,0.00259722,-0.320757
1.175,0.315792,0.192117,3.88991,-4.44957,0.116443,0.783236,0.701503,-0.100522,0.118577,0.116407,0.186502,0.104771,4.33726,-4.29162,0.115237,0.695891,0.572212,-0.102151,0.124456,0.115263,-0.0300009,5.96159e-08,0.116702,9.74199e-05,-0.00146815,-6.70586e-05,0.999999,0.00109125,6.2022e-06,0.0226963,-0.0515489,-0.0448548,-0.00149065,0.036238,0.0022055,-0.301455
1.176,0.318016,0.193469,3.9876,-4.56537,0.11647,0.788751,0.706442,-0.102741,0.117871,0.116442,0.187815,0.105509,4.40939,-4.36112,0.115255,0.70079,0.576241,-0.106655,0.125721,0.115273,-0.030001,5.95798e-08,0.116723,7.12425e-05,-0.00149037,-6.78495e-05,0.999999,0.00110087,6.43797e-06,0.0226043,-0.052354,-0.0444345,-0.00150061,0.0385893,0.00162369,-0.0920766
1.177,0.32024,0.194822,4.51876,-4.79318,0.116499,0.794266,0.711382,-0.121553,0.115572,0.116479,0.189128,0.106246,4.66725,-4.61001,0.115273,0.705691,0.58027,-0.124022,0.122918,0.115283,-0.030001,5.95436e-08,0.116746,4.60552e-05,-0.00151386,-6.86398e-05,0.999999,0.00111038,6.31291e-06,0.0233268,-0.0503737,-0.0469912,-0.00150211,0.0414015,0.000848622,0.722397
1.178,0.322464,0.196175,4.34484,-4.62096,0.116529,0.799783,0.716322,-0.108942,0.114711,0.116517,0.190442,0.106984,4.62754,-4.58902,0.115292,0.710592,0.5843,-0.120768,0.129679,0.115293,-0.030001,5.95073e-08,0.116768,2.20905e-05,-0.00153786,-6.94258e-05,0.999999,0.00111577,6.09833e-06,0.0238068,-0.0479285,-0.0480059,-0.00149726,0.0370403,0.000243032,0.47998
1.179,0.324688,0.197528,4.26623,-4.55465,0.116559,0.8053,0.721264,-0.107844,0.119892,0.116554,0.191755,0.107722,4.64757,-4.60312,0.11531,0.715494,0.588331,-0.111816,0.129689,0.115304,-0.030001,5.94709e-08,0.116791,-2.13427e-06,-0.0015618,-7.02152e-05,0.999999,0.00112254,6.27395e-06,0.0242243,-0.0484486,-0.0478733,-0.00150319,0.0387117,0.000135147,0.417365
1.18,0.326913,0.198882,4.25771,-4.55521,0.116589,0.810817,0.726206,-0.106373,0.118474,0.116592,0.193069,0.10846,4.62552,-4.59108,0.115329,0.720396,0.592362,-0.112877,0.12941,0.115315,-0.030001,5.94344e-08,0.116815,-2.62942e-05,-0.00158575,-7.10089e-05,0.999999,0.00113051,6.37102e-06,0.0246227,-0.0483189,-0.0479139,-0.00151213,0.0403493,-0.000436339,0.398339
1.181,0.329138,0.200235,4.50319,-4.75112,0.116621,0.816336,0.731148,-0.106869,0.109308,0.116631,0.194383,0.109198,4.76038,-4.73592,0.115348,0.725299,0.596394,-0.131738,0.13688,0.115327,-0.030001,5.93977e-08,0.116839,-4.73947e-05,-0.0016105,-7.18058e-05,0.999999,0.00114092,5.64834e-06,0.0254609,-0.0422,-0.0495103,-0.00152811,0.0447019,-0.00172793,0.83817
1.182,0.331363,0.201589,4.60451,-4.80694,0.116655,0.821855,0.736091,-0.108713,0.108158,0.116671,0.195698,0.109937,4.84797,-4.8377,0.115367,0.730203,0.600426,-0.134905,0.140239,0.115341,-0.030001,5.9361e-08,0.116864,-6.50485e-05,-0.00163614,-7.26041e-05,0.999999,0.00114903,4.78174e-06,0.0265129,-0.0353064,-0.0512711,-0.00154218,0.0436549,-0.00227581,1.05188
1.183,0.333589,0.202943,4.29474,-4.53417,0.11669,0.827375,0.741035,-0.105706,0.121392,0.116711,0.197012,0.110675,4.74038,-4.72997,0.115387,0.735107,0.604459,-0.108684,0.133664,0.115355,-0.030001,5.93242e-08,0.11689,-8.34234e-05,-0.00166132,-7.34047e-05,0.999999,0.00115264,5.0432e-06,0.0270907,-0.0367486,-0.0503602,-0.00154442,0.0381304,-0.00146868,0.577771
1.184,0.335815,0.204297,4.06824,-4.33125,0.116723,0.832895,0.74598,-0.098707,0.124858,0.116751,0.198327,0.111414,4.60429,-4.59246,0.115408,0.740012,0.608492,-0.0979793,0.129692,0.115369,-0.030001,5.92874e-08,0.116916,-0.00010379,-0.00168546,-7.42088e-05,0.999999,0.00115777,5.68416e-06,0.0272628,-0.0407325,-0.0482845,-0.00154452,0.038778,-0.00142793,0.171958
1.185,0.338041,0.205651,4.20808,-4.44445,0.116757,0.838417,0.750925,-0.101742,0.114969,0.116791,0.199641,0.112152,4.56305,-4.56975,0.115429,0.744917,0.612525,-0.111468,0.127681,0.115384,-0.030001,5.92506e-08,0.116942,-0.000123823,-0.00170963,-7.50197e-05,0.999999,0.00116757,5.69137e-06,0.0275687,-0.0400646,-0.0483409,-0.00155921,0.044383,-0.00249387,0.305842
