time,phi_r,phi_l,trq_r,trq_l
10.217,1.570780738547792,-0.5235815462125863,-0.25842539285687616,-4.42908480294484
10.218,1.5707812084974206,-0.5235820177652997,-0.23022072322972634,-4.5328923219428585
10.219,1.5707816643962105,-0.523582474516771,-0.23498829325794943,-4.598373387041705
10.22,1.5707821067129482,-0.5235829171967685,-0.24450396128768712,-4.635248781734565
10.221,1.570782535834569,-0.5235833464016508,-0.25190667467980904,-4.654726203379429
10.222,1.570782952131024,-0.5235837626300226,-0.2567734909567498,-4.664724743146879
10.223,1.5707833559600908,-0.5235841663464065,-0.2589393371196929,-4.667269896535533
10.224,1.5707837476865754,-0.523584557944349,-0.26012598409396787,-4.667937642062312
10.225,1.570784127661733,-0.523584937814026,-0.26019603039707534,-4.666028386491176
10.226,1.5707844962358384,-0.5235853063081232,-0.25999758458653693,-4.663948059526562
10.227,1.5707848537489648,-0.523585663768551,-0.25966747838597437,-4.661832057378632
10.228,1.5707852005326342,-0.5235860105278887,-0.2592112700706047,-4.659558425675829
10.229,1.5707855369092738,-0.5235863469014443,-0.25886607786493737,-4.657868881222114
10.23,1.5707858631917018,-0.52358667319759,-0.258594745686883,-4.656477768488828
10.231,1.5707861793466094,-0.5235869819204306,-0.2246789312315178,-5.434925374274606
10.232,1.570786487775372,-0.5235872927988634,-0.4005148800779473,-4.293175154787237
10.233,1.5707867855305722,-0.5235875929803635,-0.2584791080459064,-4.430259129937977
10.234,1.570787074078748,-0.5235878831038301,-0.23100909282492887,-4.53552431832305
10.235,1.570787354016961,-0.5235881638783679,-0.23566811497928442,-4.600021148360706
10.236,1.570787625647123,-0.5235884358725391,-0.24465194246244482,-4.635747152949936
10.237,1.5707878892005187,-0.5235886995137822,-0.25189167673972046,-4.6550373245453835
10.238,1.5707881448923593,-0.5235889551559199,-0.25636634652600965,-4.664051123807952
10.239,1.5707883929339714,-0.5235892031051828,-0.2584381103752984,-4.666441726334745
10.24,1.5707886335460879,-0.5235894436086568,-0.25963643427671906,-4.667149100900342
10.241,1.5707888669407826,-0.5235896769149093,-0.259739937664683,-4.665318970211723
10.242,1.5707890933337236,-0.523589903237144,-0.25975606005653806,-4.663823760130814
10.243,1.5707893129314316,-0.5235901227937925,-0.2593753510080157,-4.661462152510151
10.244,1.5707895259394071,-0.52359033577887,-0.2591502897691949,-4.65989476014805
10.245,1.570789732553965,-0.5235905423905738,-0.2588737227549774,-4.658282870448107
10.246,1.5707899329673336,-0.5235907428173814,-0.2586250880040159,-4.656906932766002
10.247,1.570790127028516,-0.5235909294466504,-0.2246193773020718,-5.435418249066771
10.248,1.570790317026823,-0.5235911218994467,-0.40051867031287736,-4.293175704351849
10.249,1.5707904999022329,-0.5235913072180898,-0.2582242662275375,-4.429226580796529
10.25,1.5707906770168518,-0.5235914859128012,-0.2307578320009576,-4.5356583083869175
10.251,1.5707908488574167,-0.5235916586273595,-0.2346919006550886,-4.59759350470751
10.252,1.570791015637929,-0.5235918257825247,-0.24426478490477233,-4.6354034725379725
10.253,1.570791177485849,-0.5235919877380564,-0.2513153455951496,-4.653895452815927
10.254,1.5707913345298707,-0.5235921447264884,-0.25647030552517386,-4.664724825284069
10.255,1.570791486884363,-0.5235922969787836,-0.25869514861231596,-4.667419091806571
10.256,1.570791634678965,-0.5235924446620794,-0.25970189654824893,-4.667509678585824
10.257,1.5707917780420386,-0.5235925879288903,-0.2599513637567405,-4.666121392743183
10.258,1.5707919171028075,-0.5235927269173368,-0.25981149027055933,-4.664143099247501
10.259,1.5707920519899297,-0.5235928617533077,-0.259640225962823,-4.662431265135717
10.26,1.5707921828274187,-0.5235929925632403,-0.2593255509623884,-4.660530368920947
10.261,1.57079230973429,-0.5235931194714093,-0.25882873229882725,-4.6582921014087315
10.262,1.570792432831525,-0.5235932425872285,-0.2585133300697391,-4.656806806571078
10.263,1.57079255189582,-0.523593354221162,-0.22452153662723756,-5.43564497482346
10.264,1.5707926691473468,-0.5235934739313528,-0.400488914642235,-4.293118151396614
10.265,1.5707927814619986,-0.5235935886681897,-0.2585300101279078,-4.431325126053903
10.266,1.570792890132064,-0.5235936989211956,-0.23100788070977415,-4.535477498026036
10.267,1.570792995578735,-0.5235938052471294,-0.23467697209936866,-4.597452125249041
10.268,1.57079309795282,-0.5235939080163678,-0.24376283954250683,-4.634094694763585
10.269,1.5707931973326226,-0.5235940074972385,-0.2514728374408017,-4.65465889804219
10.27,1.5707932937741445,-0.5235941039096748,-0.2557877888018246,-4.6630377910221465
10.271,1.570793387352214,-0.5235941973824136,-0.2587372054135544,-4.667818046406161
10.272,1.570793478131969,-0.5235942880531272,-0.2596508390476984,-4.667566147397229
10.273,1.5707935661887895,-0.5235943760230839,-0.25970864717267766,-4.665634795567432
10.274,1.5707936516056753,-0.523594461365124,-0.25986619970360436,-4.6645014042287585
10.275,1.5707937344549745,-0.5235945441742338,-0.25936194620269704,-4.661792112389425
10.276,1.570793814817033,-0.5235946245126426,-0.25921663140115403,-4.660436716549684
10.277,1.5707938927657554,-0.5235947024570553,-0.2589336774276185,-4.658791502281247
10.278,1.570793968372521,-0.523594778080315,-0.2585998180780823,-4.657158986170533
10.279,1.5707940413702466,-0.5235948436466737,-0.22453259318725352,-5.43589777994328
10.28,1.5707941139381942,-0.5235949186737292,-0.40050744390308024,-4.293155346300413
10.281,1.5707941829055099,-0.5235949900893972,-0.2581415436028005,-4.4292216725248466
10.282,1.5707942495249416,-0.5235950583104998,-0.23028212817411176,-4.534404248386397
10.283,1.5707943141963416,-0.5235951238279037,-0.23529672278486655,-4.600103578487925
10.284,1.5707943770188144,-0.523595187021983,-0.2444375075193237,-4.635932421872196
10.285,1.5707944380255656,-0.5235952481373953,-0.25134917059664547,-4.654188738124773
10.286,1.5707944972530468,-0.5235953073125748,-0.2564413292384024,-4.664888686083808
10.287,1.5707945547263114,-0.5235953646857237,-0.2586441474964445,-4.667561141488397
10.288,1.5707946104873505,-0.5235954203303255,-0.2598876983125471,-4.6682745628593025
10.289,1.5707946645778745,-0.5235954743191487,-0.2601538977218651,-4.666905903806337
10.29,1.5707947170425196,-0.5235955267135246,-0.25983472861563717,-4.6644158460598915
10.291,1.5707947679316565,-0.5235955775540004,-0.2596182890689507,-4.662590420573566
10.292,1.5707948172890724,-0.5235956268919528,-0.2591689402710196,-4.660325572112391
10.293,1.5707948651614863,-0.5235956747701431,-0.2587358976969338,-4.658312475065981
10.294,1.5707949115965214,-0.5235957212223017,-0.25858107222958354,-4.6572591213343095
10.295,1.570794956297094,-0.5235957584941311,-0.22448660681732874,-5.435953760871561
10.296,1.5707950014170369,-0.5235958060761527,-0.40048753187190544,-4.293108198200791
10.297,1.5707950437594171,-0.5235958508696026,-0.2581163341003423,-4.429227265233439
10.298,1.570795084549103,-0.5235958932799978,-0.22990041199876682,-4.533145850979145
10.299,1.570795124158972,-0.5235959337759493,-0.2342472191466832,-4.597375899613014
10.3,1.5707951626823933,-0.5235959726653681,-0.24445670752920867,-4.636505505044419
10.301,1.5707952001226342,-0.5235960102007917,-0.2516874130769769,-4.655265766871084
10.302,1.5707952364887363,-0.5235960465105194,-0.2565659614003097,-4.665209437106897
10.303,1.570795271782281,-0.5235960817135368,-0.2584202272497482,-4.666969215203107
10.304,1.570795306030724,-0.5235961158484255,-0.2598210021095553,-4.6681588324122485
10.305,1.5707953392527527,-0.5235961489775436,-0.25992359790760494,-4.6663486361674265
10.306,1.5707953714767597,-0.5235961811331551,-0.25976295892404977,-4.664308205417143
10.307,1.570795402729687,-0.5235962123490498,-0.2593094384044394,-4.661798114457055
10.308,1.570795433041174,-0.5235962426480505,-0.2589546633364911,-4.659839268298789
10.309,1.5707954624404028,-0.5235962720549102,-0.258641988186057,-4.658158808756698
10.31,1.5707954909551665,-0.5235963005934687,-0.2583879677369685,-4.656772780512624
10.311,1.5707955182744633,-0.5235963204846971,-0.22440917380830813,-5.435896064957635
10.312,1.5707955465347474,-0.5235963512075754,-0.4004631601560361,-4.293056738126305
10.313,1.5707955725272067,-0.5235963796263619,-0.25846447629176456,-4.431282204527509
10.314,1.5707955974572783,-0.5235964061754643,-0.23019774029000634,-4.53298714243046
10.315,1.5707956216807224,-0.5235964312851289,-0.23431034820128416,-4.597280598436979
10.316,1.5707956452747036,-0.5235964552613632,-0.24403534970479507,-4.635318914388664
10.317,1.5707956682319093,-0.5235964783322951,-0.25115094682440775,-4.653921798345437
10.318,1.5707956905492602,-0.523596500611208,-0.25601032627724785,-4.663878347000179
10.319,1.5707957122220213,-0.5235965221877086,-0.2584941849866137,-4.667317571907054
10.32,1.570795733254723,-0.5235965431145031,-0.25956486311467997,-4.667535335788596
10.321,1.5707957536591053,-0.5235965634271516,-0.25984477805317013,-4.666202922456982
10.322,1.5707957734502558,-0.5235965831495273,-0.25972372195675947,-4.664260583194944
10.323,1.5707957926451428,-0.5235966023009944,-0.2594351593537114,-4.6621917994417315
10.324,1.5707958112597153,-0.5235966209004976,-0.25899749077863876,-4.659967642664157
10.325,1.5707958293125495,-0.5235966389592219,-0.2586643581469986,-4.6582419879856305
10.326,1.570795846483691,-0.5235966486914304,-0.2246780313275893,-5.436702737897724
10.327,1.570795864899032,-0.5235966695597609,-0.4005900984885263,-4.293883467678158
10.328,1.5707958813372138,-0.5235966884376451,-0.25813941103083166,-4.430316227465686
10.329,1.570795897004622,-0.5235967056997008,-0.23036826271368066,-4.5352675495441925
10.33,1.570795912247428,-0.523596721802881,-0.23491041607969235,-4.599379798569242
10.331,1.5707959271262162,-0.5235967370560468,-0.24429639291602923,-4.636086454296628
10.332,1.570795941636786,-0.5235967516467062,-0.25207287308976106,-4.656562193150757
10.333,1.5707959557549367,-0.5235967657170759,-0.2563420458765182,-4.664794475693299
10.334,1.5707959694697353,-0.5235967793432357,-0.258368916054986,-4.667052154382316
10.335,1.5707959827825286,-0.5235967925613574,-0.259306630646919,-4.666967204844843
10.336,1.5707959957002637,-0.5235968053916551,-0.25974512047054477,-4.666084692527843
10.337,1.5707960082295092,-0.5235968178564159,-0.25964956672884665,-4.664175492970613
10.338,1.5707960203800113,-0.5235968299669622,-0.25938644067974326,-4.66215900675327
10.339,1.5707960321621943,-0.5235968417363619,-0.2589648432870479,-4.659955478824451
10.34,1.5707960435885284,-0.5235968531671888,-0.2587363052972805,-4.658511877301294
